site.name,sample.name,series,year,campaign,julian.day,sampling.date,sample.type,sample.type.year,lat,long,temp.water.ysi,do.cor.perc.ysi,ph.ysi,DOC,bact.abundance
NA,RO1-41,RO1,2017,2,226,2017-08-14,Reservoir,RO1,50.46284,-63.23442,13.82,90.3934481502583,5.86,6.65775126015842,1291400
NA,RO1-41.1,RO1,2017,2,226,2017-08-14,Reservoir,RO1,50.49682,-63.25149,13.69,90.3415684592146,5.8,NA,NA
NA,RO1-42,RO1,2017,2,226,2017-08-14,Reservoir,RO1,50.45214,-63.23266,15.61,95.6265338156279,5.88,6.56362514144635,1684500
NA,RO1-42.1,RO1,2017,2,226,2017-08-14,Reservoir,RO1,50.45115,-63.24571,16.32,89.2048265849882,5.81,NA,NA
NA,RO1-42.2,RO1,2017,2,226,2017-08-14,Reservoir,RO1,50.44811,-63.288,14.62,86.7399887446359,5.72,NA,NA
NA,RO1-42.3,RO1,2017,2,226,2017-08-14,Reservoir,RO1,50.44526,-63.23581,15,94.2948574567155,5.7,NA,NA
NA,RO1-42hypo,RO1,2017,2,226,2017-08-14,Deep,Deep,50.45214,-63.23266,13.94,89.8688367457983,5.71,6.35479888900319,NA
NA,RO1-43,RO1,2017,2,226,2017-08-14,Reservoir,RO1,50.44199,-63.22303,17.5,93.8257200429552,5.44,13.6436580598704,2076833
NA,RO1-43.1,RO1,2017,2,226,2017-08-14,Reservoir,RO1,50.44491,-63.22641,16,96.3078840223719,5.82,NA,NA
NA,RO1-43.2,RO1,2017,2,226,2017-08-14,Reservoir,RO1,50.43316,-63.23261,15,94.2066821340929,5.84,NA,NA
NA,RO1-44,RO1,2017,2,226,2017-08-14,Reservoir,RO1,50.43332,-63.22984,16.79,97.957194849679,5.94,6.46641292048143,1621875
NA,RO1-44hypo,RO1,2017,2,226,2017-08-14,Deep,Deep,50.43332,-63.22984,13.84,70.4723525785679,5.62,6.35788499125604,NA
NA,RO1-45,RO1,2017,2,229,2017-08-17,Reservoir,RO1,50.38969,-63.24699,14.57,90.1931444319798,5.82,6.49624524225903,1332600
NA,RO1-45hypo,RO1,2017,2,229,2017-08-17,Deep,Deep,50.38969,-63.24699,10.82,45.5551307674808,5.5,5.85845077666907,NA
NA,RO1-46,RO1,2017,2,229,2017-08-17,Reservoir,RO1,50.41438,-63.23277,15.43,95.704810915926,5.41,6.18814936734904,1685250
NA,RO1-47,RO1,2017,2,229,2017-08-17,Reservoir,RO1,50.42952,-63.21965,15.9,94.6787892744392,5.92,6.21746733875116,949300
NA,RO1-47.1,RO1,2017,2,229,2017-08-17,Reservoir,RO1,50.42903,-63.21454,16.62,94.6800974658947,5.87,NA,NA
NA,RO1-47.2,RO1,2017,2,229,2017-08-17,Reservoir,RO1,50.43277,-63.21667,15.88,92.3107389244105,5.86,NA,NA
NA,RO1-47hypo,RO1,2017,2,229,2017-08-17,Deep,Deep,50.42952,-63.21965,13.79,76.8189753253589,5.65,6.33473922435963,NA
NA,RO2-100,RO2,2017,2,224,2017-08-12,Reservoir,RO2,50.75975,-63.21184,18.86,98.5166669530104,6.03,6.24472790865137,1254300
NA,RO2-100.1,RO2,2017,2,224,2017-08-12,Reservoir,RO2,50.75751,-63.22587,19.83,99.1188160072069,6.09,NA,NA
NA,RO2-100.2,RO2,2017,2,224,2017-08-12,Reservoir,RO2,50.7435642503541,-63.2221463382099,19.72,101.118898312227,6.07,NA,NA
NA,RO2-100.3,RO2,2017,2,224,2017-08-12,Reservoir,RO2,50.74349,-63.22199,19.86,100.884095097788,6.02,NA,NA
NA,RO2-101,RO2,2017,2,224,2017-08-12,Reservoir,RO2,50.7387,-63.23395,19.15,99.1901405735158,6,5.95360559613209,1274700
NA,RO2-101.1,RO2,2017,2,224,2017-08-12,Reservoir,RO2,50.70396,-63.24284,17.79,95.1546875859539,5.98,NA,NA
NA,RO2-102,RO2,2017,2,226,2017-08-14,Reservoir,RO2,50.9921498694019,-63.3060437297463,17.85,99.1801957112811,5.16,5.63419401296163,1520750
NA,RO2-103,RO2,2017,2,226,2017-08-14,Reservoir,RO2,51.0101213148371,-63.3628116480231,17.76,97.690883951428,5.14,5.83479065939718,1337400
NA,RO2-104,RO2,2017,2,226,2017-08-14,Reservoir,RO2,51.0889757822202,-63.3955844942646,16.61,106.242273175906,5.2,5.93457463223948,2220500
NA,RO2-105,RO2,2017,2,226,2017-08-14,Reservoir,RO2,51.0211475870121,-63.3083762871979,18.88,96.5758424252377,5.62,5.8322189075198,1507875
NA,RO2-106,RO2,2017,2,226,2017-08-14,Reservoir,RO2,50.9434915117446,-63.3422113091828,17.69,98.0395800467812,5.35,5.8131879436272,1250600
NA,RO2-107,RO2,2017,2,227,2017-08-15,Reservoir,RO2,51.0559967824126,-63.1929273365307,18.86,96.7156842151477,5.02,5.81421664437815,1289000
NA,RO2-108,RO2,2017,2,227,2017-08-15,Reservoir,RO2,50.8987372446898,-63.2472313117024,18.07,98.0201645284428,5.45,5.82244625038576,1263300
NA,RO2-109,RO2,2017,2,227,2017-08-15,Reservoir,RO2,50.8614007645676,-63.1539796603293,18.77,95.6119245980306,5.5,6.04824606521963,1599750
NA,RO2-110,RO2,2017,2,227,2017-08-15,Reservoir,RO2,50.8226619704731,-63.1927175778933,17.73,99.764452060897,5.22,5.8261316872428,1580250
NA,RO2-111,RO2,2017,2,227,2017-08-15,Reservoir,RO2,50.6568,-63.26298,17.86,98.8560890641616,6.18,6.23868312757202,1303600
NA,RO2-111_40m,RO2,2017,2,227,2017-08-15,Deep,Deep,50.6568,-63.26298,4.79,64.2581859892179,5.61,NA,NA
NA,RO2-111.1,RO2,2017,2,227,2017-08-15,Reservoir,RO2,50.67474,-63.24667,18.15,98.2608680916445,6.11,NA,NA
NA,RO2-111hypo,RO2,2017,2,227,2017-08-15,Deep,Deep,50.6568,-63.26298,4.46,59.9804242674505,5.6,5.86111111111111,NA
NA,RO2-112,RO2,2017,2,227,2017-08-15,Reservoir,RO2,50.70757,-63.23499,18.85,98.2505139932545,6.05,5.86522633744856,1644250
NA,RO2-113,RO2,2017,2,227,2017-08-15,Reservoir,RO2,50.7168841284306,-63.2590529538016,18.29,97.3940032034724,6.03,5.97685185185185,1671875
NA,RO2-113hypo,RO2,2017,2,227,2017-08-15,Deep,Deep,50.7168841284306,-63.2590529538016,5.6,51.8928074742423,5.46,5.56995884773663,NA
NA,RO2-114,RO2,2017,2,227,2017-08-15,Reservoir,RO2,50.67785,-63.26411,18.78,99.4353613461442,6.08,6.1630658436214,1618250
NA,RO2-114hypo,RO2,2017,2,227,2017-08-15,Deep,Deep,50.67785,-63.26411,12.32,4.42134086394749,5.14,6.63631687242798,NA
NA,RO2-115,RO2,2017,2,227,2017-08-15,Reservoir,RO2,50.65993,-63.27208,19.26,101.365767867881,6.1,6.08590534979424,1308700
NA,RO2-115hypo,RO2,2017,2,227,2017-08-15,Deep,Deep,50.65993,-63.27208,7.92,66.7104284720622,5.54,5.42181069958848,NA
NA,RO2-97,RO2,2017,2,223,2017-08-11,Reservoir,RO2,50.82479,-63.17999,18.91,92.918356035256,5.04,6.25810101841374,1535750
NA,RO2-97.1,RO2,2017,2,223,2017-08-11,Reservoir,RO2,50.81916,-63.18769,19.34,95.5250996922726,5.17,NA,NA
NA,RO2-97.2,RO2,2017,2,223,2017-08-11,Reservoir,RO2,50.82737,-63.20231,18.72,94.9957540388825,5.35,NA,NA
NA,RO2-97hypo,RO2,2017,2,223,2017-08-11,Deep,Deep,50.82479,-63.17999,17.08,82.5246402768727,4.84,6.15111614031478,NA
NA,RO2-98,RO2,2017,2,223,2017-08-11,Reservoir,RO2,50.80039,-63.20394,18.7,89.8524483438884,4.99,6.67472482254912,4329754.32975433
NA,RO2-98_7m,RO2,2017,2,223,2017-08-11,Deep,Deep,50.80039,-63.20394,12.85,56.8113896329532,4.48,16.0266433494496,4117000
NA,RO2-98.1,RO2,2017,2,223,2017-08-11,Reservoir,RO2,50.7665,-63.19879,18.34,95.3230863805314,4.61,NA,NA
NA,RO2-98.2,RO2,2017,2,223,2017-08-11,Reservoir,RO2,50.77131,-63.18662,20.3,94.9077041395393,5.3,NA,NA
NA,RO2-98hypo,RO2,2017,2,223,2017-08-11,Deep,Deep,50.80039,-63.20394,4.54,12.5953270188697,5.57,7.67873675547783,NA
NA,RO2-99,RO2,2017,2,223,2017-08-11,Reservoir,RO2,50.77337,-63.19687,19.21,95.1564767788754,5.44,6.44018105133217,1260600
NA,RO2-99.1,RO2,2017,2,224,2017-08-12,Reservoir,RO2,50.76986,-63.22241,18.79,98.5304788650969,6.04,NA,NA
NA,RO2-99.2,RO2,2017,2,224,2017-08-12,Reservoir,RO2,50.76905,-63.21674,19.18,99.946418776634,6.03,NA,NA
NA,RO2-99.3,RO2,2017,2,224,2017-08-12,Reservoir,RO2,50.76495,-63.20111,18.82,98.6702724199128,6.03,NA,NA
NA,RO3-01,RO3,2017,2,222,2017-08-10,Reservoir,RO3,51.3118994887173,-63.4259373158468,17.15,94.9822673995567,5.52,5.82253086419753,1763625
NA,RO3-01hypo,RO3,2017,2,222,2017-08-10,Deep,Deep,51.3118994887173,-63.4259373158468,4.58,66.3790998645738,4.45,7.12088477366255,NA
NA,RO3-03,RO3,2017,2,222,2017-08-10,Reservoir,RO3,51.2605102196095,-63.3314356893159,17.89,96.2520122988593,5.26,5.85751028806584,1647750
NA,RO3-04,RO3,2017,2,222,2017-08-10,Reservoir,RO3,51.1896697037461,-63.3588511506079,17.2,94.4799753379859,5.3,5.83899176954733,1598875
NA,RO3-04hypo,RO3,2017,2,222,2017-08-10,Deep,Deep,51.1896697037461,-63.3588511506079,4.58,NA,NA,6.97530864197531,NA
NA,RO3-05,RO3,2017,2,223,2017-08-11,Reservoir,RO3,51.3162493533861,-63.4107617183602,17.37,96.9187653692919,5.97,NA,NA
NA,RO3-06,RO3,2017,2,223,2017-08-11,Reservoir,RO3,51.3159130080175,-63.4019208021461,17.66,96.1173178595917,6.04,NA,NA
NA,RO3-07,RO3,2017,2,223,2017-08-11,Reservoir,RO3,51.2830197766487,-63.3743239739394,17.68,91.1000293508684,6.09,5.89814814814815,2399500
NA,RO3-08,RO3,2017,2,223,2017-08-11,Reservoir,RO3,51.2856372667328,-63.3639851725531,17.9,96.5903896965037,6.09,NA,NA
NA,RO3-09,RO3,2017,2,223,2017-08-11,Reservoir,RO3,51.2798212053925,-63.330852549953,18.79,100.171668755072,6.2,NA,NA
NA,RO3-10,RO3,2017,2,223,2017-08-11,Reservoir,RO3,51.2708040588935,-63.3230046046586,18.5,99.8171726408714,6.23,NA,NA
NA,RO3-11,RO3,2017,2,223,2017-08-11,Reservoir,RO3,51.2158602055707,-63.3522406851559,18.21,99.9008879734775,6.08,5.90586419753086,1673125
NA,RO3-11hypo,RO3,2017,2,223,2017-08-11,Deep,Deep,51.2158602055707,-63.3522406851559,4.52,67.5282898757222,5.36,6.95216049382716,NA
NA,T55,TR,2017,2,229,2017-08-17,Tributary,Tributary,50.42883,-63.21425,NA,NA,NA,28.8585390946502,NA
NA,T56,LR,2017,2,230,2017-08-18,Tributary,Tributary,50.31016,-63.66162,16.65,102.720009262742,6.64,12.0771604938272,3830483.04830483
NA,L349,L,2017,3,280,2017-10-07,Lake,Lake,50.98998,-63.21911,9.66,97.4402543344573,5.34,4.59727822580645,599000
NA,L350,L,2017,3,280,2017-10-07,Lake,Lake,50.64564,-63.34225,10.85,97.1076450009924,5.53,6.73689516129032,NA
NA,L351,L,2017,3,280,2017-10-07,Lake,Lake,50.41216,-63.31163,12.4,99.7826450055996,4.56,5.55493951612903,NA
NA,L352.1,L,2017,3,282,2017-10-09,Lake,Lake,50.56578,-63.3093,11.82,95.6201248010444,5.38,6.89818548387097,1716250
NA,L352.2,L,2017,3,282,2017-10-09,Lake,Lake,50.46573,-63.43902,11.52,98.4386413872935,4.18,5.59375,967952
NA,L353.1,L,2017,3,282,2017-10-09,Lake,Lake,50.57558,-63.45951,11.51,98.7978405114366,5.88,5.98991935483871,1065071
NA,L353.2,L,2017,3,282,2017-10-09,Lake,Lake,50.46376,-63.58619,11.55,98.1957069991379,6.02,5.92036290322581,929277
NA,LR128,LR,2017,3,277,2017-10-04,River,Upriver,51.90361,-63.81292,8.72,98.8609008140947,6.26,6.70463709677419,1532125
NA,LR129,LR,2017,3,277,2017-10-04,River,Upriver,51.67366,-63.71645,8.04,103.355046438945,6.47,6.86088709677419,1201900
NA,LR130,LR,2017,3,277,2017-10-04,River,Upriver,51.46237,-63.79668,7.77,102.435441009689,5.94,6.72530241935484,1437375
NA,LR131,LR,2017,3,277,2017-10-04,River,Upriver,51.37579,-63.572,7.34,101.865826887993,6.04,6.9914314516129,1822333
NA,LR132,LR,2017,3,278,2017-10-05,HeadwaterLakes,HeadwaterLakes,52.34949,-63.978092,6.49,99.0886171919439,11.43,6.57560483870968,1273000
NA,LR133,LR,2017,3,278,2017-10-05,HeadwaterLakes,HeadwaterLakes,52.06216,-63.715641,7.54,98.6105235712026,6.38,6.56149193548387,1424725
NA,LR134,LR,2017,3,278,2017-10-05,HeadwaterLakes,HeadwaterLakes,52.08962,-63.84148,9.01,97.1475265789778,6.56,6.703125,1273600
NA,LR135,LR,2017,3,278,2017-10-05,River,Upriver,52.05878,-63.84431,9.05,97.1180589689936,6.39,6.44102822580645,1275200
NA,LR136,LR,2017,3,279,2017-10-06,River,Downriver,50.30966,-63.62288,11.83,105.124024984693,6.07,6.00050403225806,1249267
NA,LR136.1,LR,2017,3,279,2017-10-06,River,Downriver,50.30966,-63.62288,11.87,109.233799560841,6.13,NA,NA
NA,LR136.2,LR,2017,3,279,2017-10-06,River,Downriver,50.31096,-63.64529,11.96,107.397254262865,6.2,NA,NA
NA,LR136.3,LR,2017,3,279,2017-10-06,River,Downriver,50.30205,-63.66872,11.95,105.913401818268,6.25,NA,NA
NA,LR136.4,LR,2017,3,279,2017-10-06,River,Downriver,50.30909,-63.70309,11.84,105.542302253434,6.3,NA,NA
NA,LR136.5,LR,2017,3,279,2017-10-06,River,Downriver,50.31886,-63.73458,12.03,105.919491248733,6.31,NA,NA
NA,LR137,LR,2017,3,279,2017-10-06,River,Downriver,50.31519,-63.7739,11.95,105.169497327885,6.29,6.15020161290323,1358800
NA,LR138,LR,2017,3,280,2017-10-07,River,Downriver,50.32291,-63.36678,12,89.6077387490502,6.1,6.09778225806452,1349800
NA,LR138.1,LR,2017,3,280,2017-10-07,River,Downriver,50.31102,-63.34113,12.08,89.8632140575874,6.05,NA,NA
NA,LR138.2,LR,2017,3,280,2017-10-07,River,Downriver,50.31565,-63.3116,12.13,88.9426762629926,6.07,NA,NA
NA,LR139,LR,2017,3,280,2017-10-07,River,Downriver,50.32779,-63.2865,12.23,90.0518689148418,6.11,5.97933467741935,1114667
NA,LR139.1,LR,2017,3,280,2017-10-07,River,Downriver,50.34827,-63.27614,12.31,89.7835687703069,6.06,NA,NA
NA,LR139.2,LR,2017,3,280,2017-10-07,River,Downriver,50.36758,-63.26688,12.31,89.7609800343076,6.1,NA,NA
NA,LR140,LR,2017,3,280,2017-10-07,River,Downriver,50.3826,-63.26749,12.29,88.7868620926037,6,5.93195564516129,1218183
NA,LR141,LR,2017,3,283,2017-10-10,River,Downriver,50.32345,-63.38595,11.75,100.883710480725,5.68,5.98790322580645,NA
NA,LR142,LR,2017,3,283,2017-10-10,River,Downriver,50.30284,-63.59752,12.14,99.8727719712357,5.95,5.9773185483871,1151583
NA,RO1-49,RO1,2017,3,278,2017-10-05,Reservoir,RO1,50.6269,-63.18731,12.44,86.8102037393048,6.46,6.13256048387097,960667
NA,RO1-49.1,RO1,2017,3,278,2017-10-05,Reservoir,RO1,50.62649,-63.17238,12.47,87.8116846525766,6.03,NA,NA
NA,RO1-49.2,RO1,2017,3,278,2017-10-05,Reservoir,RO1,50.62059,-63.17051,12.39,92.5127136085869,6.07,NA,NA
NA,RO1-49.3,RO1,2017,3,278,2017-10-05,Reservoir,RO1,50.6143,-63.17051,12.43,89.2464996033378,6.03,NA,NA
NA,RO1-49.4,RO1,2017,3,278,2017-10-05,Reservoir,RO1,50.59828,-63.17677,12.46,93.4345677692426,6.09,NA,NA
NA,RO1-49.5,RO1,2017,3,278,2017-10-05,Reservoir,RO1,50.59048,-63.18002,12.49,89.0449036229333,NA,NA,NA
NA,RO1-49.6,RO1,2017,3,278,2017-10-05,Reservoir,RO1,50.57387,-63.19034,12.52,90.8726905910818,6.08,NA,NA
NA,RO1-49.7,RO1,2017,3,278,2017-10-05,Reservoir,RO1,50.55856,-63.20454,12.51,92.1065244460979,6.07,NA,NA
NA,RO1-50,RO1,2017,3,278,2017-10-05,Reservoir,RO1,50.53326,-63.22614,12.5,92.5845969100454,5.91,5.96622983870968,965417
NA,RO1-50.1,RO1,2017,3,278,2017-10-05,Reservoir,RO1,50.51169,-63.24427,12.55,90.8019026835255,6.02,NA,NA
NA,RO1-50.2,RO1,2017,3,278,2017-10-05,Reservoir,RO1,50.48633,-63.24862,12.55,91.1598323917656,6,NA,NA
NA,RO1-51,RO1,2017,3,278,2017-10-05,Reservoir,RO1,50.4634,-63.23511,12.56,90.7858653455798,6,5.92086693548387,889286
NA,RO1-52,RO1,2017,3,281,2017-10-08,Reservoir,RO1,50.39031,-63.24513,12.24,88.9360279646777,6,6.23034274193548,1321700
NA,RO1-52.1,RO1,2017,3,281,2017-10-08,Reservoir,RO1,50.39521,-63.22974,12.06,91.7186092443579,6.1,NA,NA
NA,RO1-52hypo,RO1,2017,3,281,2017-10-08,Deep,Deep,50.39031,-63.24513,12.13,85.3066217424028,6,6.05241935483871,1279417
NA,RO1-53,RO1,2017,3,281,2017-10-08,Reservoir,RO1,50.41029,-63.23191,12.19,88.5155715287585,6.06,5.9914314516129,1134333
NA,RO1-54,RO1,2017,3,281,2017-10-08,Reservoir,RO1,50.4296,-63.21942,12.24,88.7818330301896,6.06,5.95514112903226,1050988
NA,RO1-54.1,RO1,2017,3,281,2017-10-08,Reservoir,RO1,50.42912,-63.21461,12.53,90.9436206311995,5.93,NA,NA
NA,RO1-54hypo,RO1,2017,3,281,2017-10-08,Deep,Deep,50.4296,-63.21942,11.86,83.4300000143532,6,6.18800403225806,1145333
NA,RO1-55,RO1,2017,3,285,2017-10-12,Reservoir,RO1,50.43251,-63.22906,11.48,84.0619000050293,5.95,6.75957661290323,1138500
NA,RO1-55.1,RO1,2017,3,285,2017-10-12,Reservoir,RO1,50.43285,-63.23309,11.19,87.3289953581087,5.98,NA,NA
NA,RO1-56,RO1,2017,3,285,2017-10-12,Reservoir,RO1,50.45174,-63.23296,11.01,91.7377162934094,6.02,6.01008064516129,1064750
NA,RO1-56.1,RO1,2017,3,285,2017-10-12,Reservoir,RO1,50.45099,-63.24563,10.6,82.7893133749101,5.93,NA,NA
NA,RO1-56.2,RO1,2017,3,285,2017-10-12,Reservoir,RO1,50.44507,-63.23728,11.17,88.6751996417959,5.94,NA,NA
NA,RO1-56.3,RO1,2017,3,285,2017-10-12,Reservoir,RO1,50.44825,-63.2479,10.55,87.3547743546983,6,NA,NA
NA,RO1-57,RO1,2017,3,285,2017-10-12,Reservoir,RO1,50.44228,-63.22325,9.81,86.74893622909,6.01,7.14112903225806,2061667
NA,RO1-58,RO1,2017,3,285,2017-10-12,Reservoir,RO1,50.46357,-63.21917,9.64,82.910986187801,5.98,6.62096774193548,2292000
NA,RO1-59,RO1,2017,3,285,2017-10-12,Reservoir,RO1,50.4591,-63.22037,10.97,82.0573162032333,5.91,6.34677419354839,2287833
NA,RO1-59hypo,RO1,2017,3,285,2017-10-12,Deep,Deep,50.4591,-63.22037,10.78,80.0761158159279,5.89,6.37298387096774,NA
NA,RO1-60,RO1,2017,3,285,2017-10-12,Reservoir,RO1,50.46233,-63.2311,10.73,79.4539668741964,5.97,6.16834677419355,1727500
NA,RO1-60.1,RO1,2017,3,285,2017-10-12,Reservoir,RO1,50.45598,-63.22924,10.93,92.8402206896657,5.98,NA,NA
NA,RO2-116,RO2,2017,3,277,2017-10-04,Reservoir,RO2,50.88995,-63.22692,12.74,90.8057453999678,5.95,6.06300403225806,920083
NA,RO2-116.1,RO2,2017,3,277,2017-10-04,Reservoir,RO2,50.88161,-63.21629,13.14,91.5109935061998,5.99,NA,NA
NA,RO2-116.2,RO2,2017,3,277,2017-10-04,Reservoir,RO2,50.87838,-63.22787,13.32,91.7305252859732,6.12,NA,NA
NA,RO2-116.3,RO2,2017,3,277,2017-10-04,Reservoir,RO2,50.87795,-63.20235,14.24,91.7740138324277,6.12,NA,NA
NA,RO2-116.4,RO2,2017,3,277,2017-10-04,Reservoir,RO2,50.87193,-63.20271,13.18,88.1840396313003,6.07,NA,NA
NA,RO2-116.5,RO2,2017,3,277,2017-10-04,Reservoir,RO2,50.87532,-63.19237,13.47,80.393334142476,5.95,NA,NA
NA,RO2-116.6,RO2,2017,3,277,2017-10-04,Reservoir,RO2,50.87203,-63.18812,13.03,80.6888767143368,5.95,NA,NA
NA,RO2-117,RO2,2017,3,277,2017-10-04,Reservoir,RO2,50.85482,-63.14435,13.28,85.025186619096,5.98,6.15927419354839,1095700
NA,RO2-117.1,RO2,2017,3,277,2017-10-04,Reservoir,RO2,50.85843,-63.16118,13.03,86.3173344776624,6.01,NA,NA
NA,RO2-117.2,RO2,2017,3,277,2017-10-04,Reservoir,RO2,50.86113,-63.18406,12.85,87.4824589873854,6.04,NA,NA
NA,RO2-117.3,RO2,2017,3,277,2017-10-04,Reservoir,RO2,50.85312,-63.18025,12.9,89.0827275777746,6.12,NA,NA
NA,RO2-118,RO2,2017,3,277,2017-10-04,Reservoir,RO2,50.84089,-63.18458,12.73,90.36384368371,6.11,5.98084677419355,916464
NA,RO2-118.1,RO2,2017,3,277,2017-10-04,Reservoir,RO2,50.83838,-63.1951,13.07,91.0527166657141,6.16,NA,NA
NA,RO2-118.2,RO2,2017,3,277,2017-10-04,Reservoir,RO2,50.82595,-63.20232,13.04,88.8452548846201,6.14,NA,NA
NA,RO2-119,RO2,2017,3,278,2017-10-05,Reservoir,RO2,51.08891,-63.39541,10.38,90.0396876757998,6.02,6.47933467741935,1055800
NA,RO2-120,RO2,2017,3,282,2017-10-09,Reservoir,RO2,50.73878,-63.2341,12.39,84.7318125577426,5.46,6.12348790322581,1156183
NA,RO2-120.1,RO2,2017,3,282,2017-10-09,Reservoir,RO2,50.73909,-63.23469,12.34,80.3132842518695,5.55,NA,NA
NA,RO2-120.2,RO2,2017,3,282,2017-10-09,Reservoir,RO2,50.74089,-63.23455,12.28,78.7760582151658,6.02,NA,NA
NA,RO2-120.3,RO2,2017,3,282,2017-10-09,Reservoir,RO2,50.72968,-63.22428,12.49,87.1612115063142,6.04,NA,NA
NA,RO2-121,RO2,2017,3,282,2017-10-09,Reservoir,RO2,50.70702,-63.23491,12.5,86.7215560166881,6.01,5.94808467741935,1045000
NA,RO2-121.1,RO2,2017,3,282,2017-10-09,Reservoir,RO2,50.70393,-63.24279,12.64,88.1810835953798,6.05,NA,NA
NA,RO2-121.2,RO2,2017,3,282,2017-10-09,Reservoir,RO2,50.72034,-63.26312,7.8,101.354985212226,5.24,NA,NA
NA,RO2-122,RO2,2017,3,282,2017-10-09,Reservoir,RO2,50.71616,-63.25925,12.74,84.0199613727608,5.89,6.27923387096774,1039917
NA,RO2-123,RO2,2017,3,282,2017-10-09,Reservoir,RO2,50.67761,-63.26425,12.85,85.6134181281398,6.01,6.00554435483871,1264600
NA,RO2-124,RO2,2017,3,283,2017-10-10,Reservoir,RO2,50.65741,-63.26254,12.46,88.885782207141,6.04,6.04939516129032,920714
NA,RO2-124hypo,RO2,2017,3,283,2017-10-10,Deep,Deep,50.65741,-63.26254,4.6,50.9012373454921,5.52,5.29082661290323,830786
NA,RO2-125,RO2,2017,3,283,2017-10-10,Reservoir,RO2,50.82483,-63.18003,12.75,88.2700140583203,6.04,6.015625,1153900
NA,RO2-125.1,RO2,2017,3,283,2017-10-10,Reservoir,RO2,50.81901,-63.18779,12.88,90.7794200523398,6.06,NA,NA
NA,RO2-125.2,RO2,2017,3,283,2017-10-10,Reservoir,RO2,50.79845,-63.19926,12.52,88.7261493754236,6,NA,NA
NA,RO2-126,RO2,2017,3,283,2017-10-10,Reservoir,RO2,50.80048,-63.20448,12.5,91.116782345054,6.02,6.05241935483871,1324300
NA,RO2-126_9m,RO2,2017,3,283,2017-10-10,Deep,Deep,50.80048,-63.20448,9.3,43.3468066510304,5.07,11.086189516129,NA
NA,RO2-126.1,RO2,2017,3,283,2017-10-10,Reservoir,RO2,50.77131,-63.18637,13.1,91.8069605571584,5.94,NA,NA
NA,RO2-126.2,RO2,2017,3,283,2017-10-10,Reservoir,RO2,50.77391,-63.19712,12.73,92.5437710931772,6.02,NA,NA
NA,RO2-126.3,RO2,2017,3,283,2017-10-10,Reservoir,RO2,50.76965,-63.22102,13.35,91.834945746354,6.07,NA,NA
NA,RO2-126hypo,RO2,2017,3,283,2017-10-10,Deep,Deep,50.80048,-63.20448,4.6,2.65138905856903,5.43,8.14314516129032,NA
NA,RO2-127,RO2,2017,3,283,2017-10-10,Reservoir,RO2,50.75917,-63.21162,12.58,89.3567442690191,5.98,5.95514112903226,898000
NA,RO2-128,RO2,2017,3,283,2017-10-10,Reservoir,RO2,50.65966,-63.27177,12.69,92.1048271263274,6.12,5.88306451612903,NA
NA,RO2-128hypo,RO2,2017,3,283,2017-10-10,Deep,Deep,50.65966,-63.27177,11.96,67.253872733845,5.91,5.97127016129032,NA
NA,RO2-129,RO2,2017,3,283,2017-10-10,Reservoir,RO2,51.01609,-63.36919,12.42,92.5788282068509,5.96,5.97328629032258,NA
NA,RO2-130,RO2,2017,3,283,2017-10-10,Reservoir,RO2,51.06644,-63.18032,12.62,92.3785432591796,6.07,5.98336693548387,887875
NA,RO2-131,RO2,2017,3,283,2017-10-10,Reservoir,RO2,50.92217,-63.36013,12.07,86.6516355973167,5.89,5.97177419354839,NA
NA,RO2-132,RO2,2017,3,283,2017-10-10,Reservoir,RO2,50.90195,-63.25593,13.14,92.9337102011564,5.98,6.02116935483871,877143
NA,RO3-12,RO3,2017,3,279,2017-10-06,Reservoir,RO3,51.32493,-63.46063,9.8,91.0361300733874,5.7,6.50907258064516,1361200
NA,RO3-13,RO3,2017,3,279,2017-10-06,Reservoir,RO3,51.32879,-63.3876,10.17,88.6703864793681,5.82,6.46673387096774,1367300
NA,RO3-14,RO3,2017,3,279,2017-10-06,Reservoir,RO3,51.30647,-63.40266,10.09,89.6906230728436,5.92,6.40473790322581,1566750
NA,RO3-15,RO3,2017,3,279,2017-10-06,Reservoir,RO3,51.27714,-63.37742,10.34,87.1133961276129,5.96,6.40675403225806,1262400
NA,RO3-16,RO3,2017,3,279,2017-10-06,Reservoir,RO3,51.26332,-63.3294,10.59,89.5313873472149,5.76,6.33417338709677,1164683
NA,RO3-16.1,RO3,2017,3,279,2017-10-06,Reservoir,RO3,51.27647,-63.34178,10.62,89.0402688924045,5.83,NA,NA
NA,RO3-16.2,RO3,2017,3,279,2017-10-06,Reservoir,RO3,51.27647,-63.34178,10.18,88.1066861026925,5.95,NA,NA
NA,RO3-17,RO3,2017,3,280,2017-10-07,Reservoir,RO3,51.14686,-63.40013,10.38,85.5158978963651,5.41,6.46975806451613,1126250
NA,RO3-17hypo,RO3,2017,3,280,2017-10-07,Deep,Deep,51.155,-63.39508,6.33,53.1852284243792,5.45,NA,NA
NA,RO3-18,RO3,2017,3,282,2017-10-09,Reservoir,RO3,51.143162,-63.40057,10.19,83.7299712391927,5.67,6.34425403225806,1141983
NA,RO3-18hypo,RO3,2017,3,282,2017-10-09,Deep,Deep,51.143681,-63.39917,5.16,49.1209568803811,5.4,6.81149193548387,1250250
